chip_stem,region,sza_bin,ic_frac
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c2560,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c2816,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c3072,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c3328,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c3584,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c3840,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c4096,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c4352,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c4608,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c4864,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c5120,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c5376,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c5632,SK,sza_lt65,0.0007781982421875
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c5888,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c6144,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c6400,SK,sza_lt65,0.0038299560546875
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c6656,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c6912,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c7168,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c7424,SK,sza_lt65,0.000335693359375
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c7680,SK,sza_lt65,0.0019073486328125
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c7936,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c8192,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c8448,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c8704,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c8960,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c9216,SK,sza_lt65,0.002471923828125
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c9472,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c9728,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3584_c9984,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c0000,SK,sza_lt65,0.0013885498046875
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c0256,SK,sza_lt65,0.0018463134765625
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c0512,SK,sza_lt65,7.62939453125e-05
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c0768,SK,sza_lt65,0.0092010498046875
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c1024,SK,sza_lt65,0.00439453125
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c10240,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c10496,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c1280,SK,sza_lt65,0.00555419921875
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c1536,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c1792,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c2048,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c2304,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c2560,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c2816,SK,sza_lt65,0.0053253173828125
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c3072,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c3328,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c3584,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c3840,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c4096,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c4352,SK,sza_lt65,0.002410888671875
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c4608,SK,sza_lt65,6.103515625e-05
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c4864,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c5120,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c5376,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c5632,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c5888,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c6144,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c6400,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c6656,SK,sza_lt65,1.52587890625e-05
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c6912,SK,sza_lt65,3.0517578125e-05
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c7168,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c7424,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c7680,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c7936,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c8192,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c8448,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c8704,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c8960,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c9216,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c9472,SK,sza_lt65,0.00921630859375
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c9728,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r3840_c9984,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c0000,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c0256,SK,sza_lt65,0.0002288818359375
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c0512,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c0768,SK,sza_lt65,0.014373779296875
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c1024,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c10240,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c10496,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c1280,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c1536,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c1792,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c2048,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c2304,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c2560,SK,sza_lt65,0.0047454833984375
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c2816,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c3072,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c3328,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c3584,SK,sza_lt65,0.003997802734375
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c3840,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c4096,SK,sza_lt65,0.0003814697265625
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c4352,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c4608,SK,sza_lt65,3.0517578125e-05
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c4864,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c5120,SK,sza_lt65,1.52587890625e-05
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c5376,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c5632,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c5888,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c6144,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c6400,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c6656,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c6912,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c7168,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c7424,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c7680,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c7936,SK,sza_lt65,6.103515625e-05
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c8192,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c8448,SK,sza_lt65,0.001068115234375
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c8704,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c8960,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c9216,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c9472,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c9728,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4096_c9984,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c0000,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c0256,SK,sza_lt65,0.0014190673828125
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c0512,SK,sza_lt65,0.000762939453125
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c0768,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c1024,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c10240,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c10496,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c1280,SK,sza_lt65,1.52587890625e-05
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c1536,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c1792,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c2048,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c2304,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c2560,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c2816,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c3072,SK,sza_lt65,4.57763671875e-05
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c3328,SK,sza_lt65,0.0023040771484375
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c3584,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c3840,SK,sza_lt65,0.0044403076171875
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c4096,SK,sza_lt65,0.0018768310546875
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c4352,SK,sza_lt65,3.0517578125e-05
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c4608,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c4864,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c5120,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c5376,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c5632,SK,sza_lt65,0.002716064453125
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c5888,SK,sza_lt65,0.0033721923828125
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c6144,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c6400,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c6656,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c6912,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c7168,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c7424,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c7680,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c7936,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c8192,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c8448,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c8704,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c8960,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c9216,SK,sza_lt65,0.0001373291015625
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c9472,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c9728,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4352_c9984,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c0000,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c0256,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c0512,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c0768,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c1024,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c10240,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c10496,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c1280,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c1536,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c1792,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c2048,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c2304,SK,sza_lt65,0.0002593994140625
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c2560,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c2816,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c3072,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c3328,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c3584,SK,sza_lt65,0.0026092529296875
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c3840,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c4096,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c4352,SK,sza_lt65,0.0009002685546875
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c4608,SK,sza_lt65,0.00555419921875
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c4864,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c5120,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c5376,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c5632,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c5888,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c6144,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c6400,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c6656,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c6912,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c7168,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c7424,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c7680,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c7936,SK,sza_lt65,4.57763671875e-05
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c8192,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c8448,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c8704,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c8960,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c9216,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c9472,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c9728,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4608_c9984,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c0000,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c0256,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c0512,SK,sza_lt65,6.103515625e-05
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c0768,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c1024,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c10240,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c10496,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c1280,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c1536,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c1792,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c2048,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c2304,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c2560,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c2816,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c3072,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c3328,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c3584,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c3840,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c4096,SK,sza_lt65,0.0003814697265625
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c4352,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c4608,SK,sza_lt65,0.0038299560546875
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c4864,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c5120,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c5376,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c5632,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c5888,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c6144,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c6400,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c6656,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c6912,SK,sza_lt65,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r4864_c7168,SK,sza_lt65,0.0
