chip_stem,source,sza_bin,scene_stem,block_ic,pass_ic,note
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r9472_c9728,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.0017,True,"block=(9000,9000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r10496_c3072,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.0018,True,"block=(10000,3000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r4608_c6656,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.1709,False,"block=(4000,6000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r4864_c8192,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.2588,False,"block=(4000,8000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r10496_c0256,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.0041,True,"block=(10000,0) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r4608_c6144,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.1709,False,"block=(4000,6000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r9984_c0768,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.0041,True,"block=(10000,0) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r9728_c0768,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.1338,True,"block=(9000,0) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7936_c2048,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.0117,True,"block=(8000,2000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r1280_c3072,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.5812,False,"block=(1000,3000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r2560_c3328,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.2949,False,"block=(2000,3000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7168_c7168,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.0020,True,"block=(7000,7000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r9472_c0256,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.1338,True,"block=(9000,0) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r9472_c3584,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.0019,True,"block=(9000,3000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r1536_c3328,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.5812,False,"block=(1000,3000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r9728_c1792,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.0051,True,"block=(9000,1000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r10240_c2816,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.0076,True,"block=(10000,2000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r8448_c2816,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.0117,True,"block=(8000,2000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r9472_c8960,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.0017,True,"block=(9000,9000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r9216_c3584,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.0019,True,"block=(9000,3000) usable=0.43"
S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r10496_c2048,roboflow,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207,0.0076,True,"block=(10000,2000) usable=0.43"
fisser_0082,fisser,sza_lt65,S2B_MSIL1C_20180715T140739_N0500_R053_T24WWU_20230712T120037,,,no_safe_file
fisser_0194,fisser,sza_lt65,S2B_MSIL1C_20180715T140739_N0500_R053_T24WWU_20230712T120037,,,no_safe_file
fisser_0210,fisser,sza_lt65,S2B_MSIL1C_20180715T140739_N0500_R053_T24WWU_20230712T120037,,,no_safe_file
fisser_0211,fisser,sza_lt65,S2B_MSIL1C_20180715T140739_N0500_R053_T24WWU_20230712T120037,,,no_safe_file
fisser_0286,fisser,sza_lt65,S2B_MSIL1C_20180715T140739_N0500_R053_T24WWU_20230712T120037,,,no_safe_file
fisser_0298,fisser,sza_lt65,S2B_MSIL1C_20180715T140739_N0500_R053_T24WWU_20230712T120037,,,no_safe_file
fisser_0351,fisser,sza_lt65,S2B_MSIL1C_20180715T140739_N0500_R053_T24WWU_20230712T120037,,,no_safe_file
fisser_0108,fisser,sza_lt65,S2B_MSIL1C_20180824T140729_N0500_R053_T25WER_20230813T110012,,,no_safe_file
fisser_0193,fisser,sza_lt65,S2B_MSIL1C_20180824T140729_N0500_R053_T25WER_20230813T110012,,,no_safe_file
fisser_0197,fisser,sza_lt65,S2B_MSIL1C_20180824T140729_N0500_R053_T25WER_20230813T110012,,,no_safe_file
fisser_0237,fisser,sza_lt65,S2B_MSIL1C_20180824T140729_N0500_R053_T25WER_20230813T110012,,,no_safe_file
fisser_0292,fisser,sza_lt65,S2B_MSIL1C_20180824T140729_N0500_R053_T25WER_20230813T110012,,,no_safe_file
fisser_0296,fisser,sza_lt65,S2B_MSIL1C_20180824T140729_N0500_R053_T25WER_20230813T110012,,,no_safe_file
fisser_0352,fisser,sza_lt65,S2B_MSIL1C_20180824T140729_N0500_R053_T25WER_20230813T110012,,,no_safe_file
fisser_0025,fisser,sza_lt65,S2B_MSIL1C_20180913T140829_N0500_R053_T24WWU_20230707T095241,,,no_safe_file
fisser_0353,fisser,sza_lt65,S2B_MSIL1C_20180913T140829_N0500_R053_T24WWU_20230707T095241,,,no_safe_file
S2B_MSIL1C_20181003T141019_N0500_R053_T25WDQ_20230619T164213_r0512_c10496,roboflow,sza_70_75,S2B_MSIL1C_20181003T141019_N0500_R053_T25WDQ_20230619T164213,0.0457,True,"block=(0,10000) usable=0.30"
S2B_MSIL1C_20181003T141019_N0500_R053_T25WDQ_20230619T164213_r0000_c10496,roboflow,sza_70_75,S2B_MSIL1C_20181003T141019_N0500_R053_T25WDQ_20230619T164213,0.0457,True,"block=(0,10000) usable=0.30"
S2B_MSIL1C_20181003T141019_N0500_R053_T25WDR_20230619T164213_r10496_c9984,roboflow,sza_70_75,S2B_MSIL1C_20181003T141019_N0500_R053_T25WDR_20230619T164213,0.0466,True,"block=(10000,10000) usable=0.01"
S2B_MSIL1C_20181003T141019_N0500_R053_T25WDR_20230619T164213_r9216_c10496,roboflow,sza_70_75,S2B_MSIL1C_20181003T141019_N0500_R053_T25WDR_20230619T164213,0.3576,False,"block=(9000,10000) usable=0.01"
S2B_MSIL1C_20181003T141019_N0500_R053_T25WEQ_20230619T164213_r0512_c0768,roboflow,sza_70_75,S2B_MSIL1C_20181003T141019_N0500_R053_T25WEQ_20230619T164213,0.0447,True,"block=(0,0) usable=0.79"
S2B_MSIL1C_20181003T141019_N0500_R053_T25WEQ_20230619T164213_r0512_c1792,roboflow,sza_70_75,S2B_MSIL1C_20181003T141019_N0500_R053_T25WEQ_20230619T164213,0.0206,True,"block=(0,1000) usable=0.79"
S2B_MSIL1C_20181003T141019_N0500_R053_T25WEQ_20230619T164213_r0000_c1024,roboflow,sza_70_75,S2B_MSIL1C_20181003T141019_N0500_R053_T25WEQ_20230619T164213,0.0206,True,"block=(0,1000) usable=0.79"
S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018_r2560_c6656,roboflow,sza_gt75,S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018,0.3205,False,"block=(2000,6000) usable=0.25"
S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018_r4352_c8448,roboflow,sza_gt75,S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018,0.1057,True,"block=(4000,8000) usable=0.25"
S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018_r5376_c9728,roboflow,sza_gt75,S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018,0.0004,True,"block=(5000,9000) usable=0.25"
S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018_r5888_c9728,roboflow,sza_gt75,S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018,0.0649,True,"block=(6000,9000) usable=0.25"
S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018_r6400_c9472,roboflow,sza_gt75,S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018,0.0649,True,"block=(6000,9000) usable=0.25"
S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018_r6912_c8704,roboflow,sza_gt75,S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018,0.0157,True,"block=(7000,8000) usable=0.25"
S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018_r5632_c9728,roboflow,sza_gt75,S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018,0.0004,True,"block=(5000,9000) usable=0.25"
S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018_r4096_c10240,roboflow,sza_gt75,S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018,0.0001,True,"block=(4000,10000) usable=0.25"
S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018_r6656_c7424,roboflow,sza_gt75,S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018,0.0017,True,"block=(6000,7000) usable=0.25"
S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018_r4096_c9472,roboflow,sza_gt75,S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018,0.0112,True,"block=(4000,9000) usable=0.25"
S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018_r7168_c6912,roboflow,sza_gt75,S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018,0.0074,True,"block=(7000,7000) usable=0.25"
S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018_r3072_c7680,roboflow,sza_gt75,S2B_MSIL1C_20181102T141339_N0500_R053_T24WWT_20230617T110018,0.0057,True,"block=(3000,7000) usable=0.25"
S2B_MSIL1C_20181102T141339_N0500_R053_T24WXT_20230617T110018_r5120_c0768,roboflow,sza_gt75,S2B_MSIL1C_20181102T141339_N0500_R053_T24WXT_20230617T110018,0.0404,True,"block=(5000,0) usable=0.19"
S2B_MSIL1C_20181102T141339_N0500_R053_T24WXT_20230617T110018_r4608_c0000,roboflow,sza_gt75,S2B_MSIL1C_20181102T141339_N0500_R053_T24WXT_20230617T110018,0.0001,True,"block=(4000,0) usable=0.19"
fisser_0006,fisser,sza_lt65,S2B_MSIL1C_20190714T134739_N0500_R110_T25WER_20230528T040828,,,no_safe_file
fisser_0227,fisser,sza_lt65,S2B_MSIL1C_20190714T134739_N0500_R110_T25WER_20230528T040828,,,no_safe_file
fisser_0238,fisser,sza_lt65,S2B_MSIL1C_20190714T134739_N0500_R110_T25WER_20230528T040828,,,no_safe_file
fisser_0297,fisser,sza_lt65,S2B_MSIL1C_20190714T134739_N0500_R110_T25WER_20230528T040828,,,no_safe_file
fisser_0380,fisser,sza_lt65,S2B_MSIL1C_20190714T134739_N0500_R110_T25WER_20230528T040828,,,no_safe_file
fisser_0263,fisser,sza_lt65,S2B_MSIL1C_20190723T155829_N0500_R097_T21WWU_20230718T015434,,,no_safe_file
fisser_0115,fisser,sza_lt65,S2B_MSIL1C_20190809T140739_N0500_R053_T25WES_20230505T060731,,,no_safe_file
fisser_0311,fisser,sza_lt65,S2B_MSIL1C_20190809T154819_N0500_R054_T21WXU_20230719T164818,,,no_safe_file
fisser_0213,fisser,sza_lt65,S2B_MSIL1C_20190812T141749_N0500_R096_T24WWU_20230505T121941,,,no_safe_file
fisser_0262,fisser,sza_lt65,S2B_MSIL1C_20190812T141749_N0500_R096_T24WWU_20230505T121941,,,no_safe_file
fisser_0354,fisser,sza_lt65,S2B_MSIL1C_20190812T141749_N0500_R096_T24WWU_20230505T121941,,,no_safe_file
fisser_0103,fisser,sza_lt65,S2B_MSIL1C_20190819T140739_N0500_R053_T25WES_20230512T221421,,,no_safe_file
fisser_0145,fisser,sza_lt65,S2B_MSIL1C_20190819T140739_N0500_R053_T25WES_20230512T221421,,,no_safe_file
fisser_0382,fisser,sza_lt65,S2B_MSIL1C_20190819T140739_N0500_R053_T25WES_20230512T221421,,,no_safe_file
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r5888_c5632,roboflow,sza_65_70,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,0.7128,False,"block=(6000,5000) usable=0.00"
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r5632_c5888,roboflow,sza_65_70,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,0.5483,False,"block=(5000,6000) usable=0.00"
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r5888_c6400,roboflow,sza_65_70,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,0.5356,False,"block=(6000,6000) usable=0.00"
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r4864_c7168,roboflow,sza_65_70,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,0.4851,False,"block=(4000,7000) usable=0.00"
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r5376_c4608,roboflow,sza_65_70,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,0.5918,False,"block=(5000,4000) usable=0.00"
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r5376_c5120,roboflow,sza_65_70,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,0.4483,False,"block=(5000,5000) usable=0.00"
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r8192_c4864,roboflow,sza_65_70,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,0.5827,False,"block=(8000,4000) usable=0.00"
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r7936_c4864,roboflow,sza_65_70,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,0.5827,False,"block=(8000,4000) usable=0.00"
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r4096_c4608,roboflow,sza_65_70,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,0.7148,False,"block=(4000,4000) usable=0.00"
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r4352_c4352,roboflow,sza_65_70,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,0.7148,False,"block=(4000,4000) usable=0.00"
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r5632_c4352,roboflow,sza_65_70,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,0.5918,False,"block=(5000,4000) usable=0.00"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WDR_20230525T120804_r8960_c10496,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WDR_20230525T120804,0.3651,False,"block=(9000,10000) usable=0.05"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WDS_20230525T120804_r9472_c10496,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WDS_20230525T120804,0.3998,False,"block=(9000,10000) usable=0.37"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r1280_c3072,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.5315,False,"block=(1000,3000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r6912_c3840,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.2542,False,"block=(7000,3000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r7680_c2560,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.1637,False,"block=(7000,2000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r6400_c3840,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.6460,False,"block=(6000,3000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8448_c2048,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.1601,False,"block=(8000,2000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r3328_c4096,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.3296,False,"block=(3000,4000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r7168_c4864,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.0072,True,"block=(7000,4000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r8192_c5632,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.0019,True,"block=(8000,5000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r7680_c1792,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.6960,False,"block=(7000,1000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r2048_c3584,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.3337,False,"block=(2000,3000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r7168_c4096,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.0072,True,"block=(7000,4000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r3840_c3584,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.3413,False,"block=(3000,3000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r7424_c3328,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.2542,False,"block=(7000,3000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r5120_c4096,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.1133,True,"block=(5000,4000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r4864_c3840,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.8753,False,"block=(4000,3000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r6656_c4096,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.0249,True,"block=(6000,4000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r2560_c3840,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.3337,False,"block=(2000,3000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r7424_c1792,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.6960,False,"block=(7000,1000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r6656_c3840,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.6460,False,"block=(6000,3000) usable=0.08"
S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804_r4864_c4352,roboflow,sza_gt75,S2B_MSIL1C_20191104T140249_N0500_R010_T25WER_20230525T120804,0.0896,True,"block=(4000,4000) usable=0.08"
S2B_MSIL1C_20191113T143349_N0500_R139_T24WVT_20221220T092944_r2560_c10240,roboflow,sza_gt75,S2B_MSIL1C_20191113T143349_N0500_R139_T24WVT_20221220T092944,0.4924,False,"block=(2000,10000) usable=0.88"
S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851_r2304_c2560,roboflow,sza_gt75,S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851,0.1543,False,"block=(2000,2000) usable=0.90"
S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851_r2304_c1792,roboflow,sza_gt75,S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851,0.3531,False,"block=(2000,1000) usable=0.90"
S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851_r4096_c1024,roboflow,sza_gt75,S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851,0.0007,True,"block=(4000,1000) usable=0.90"
S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851_r3072_c2048,roboflow,sza_gt75,S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851,0.0813,True,"block=(3000,2000) usable=0.90"
S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851_r3072_c0512,roboflow,sza_gt75,S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851,0.0966,True,"block=(3000,0) usable=0.90"
S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851_r2560_c1536,roboflow,sza_gt75,S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851,0.3531,False,"block=(2000,1000) usable=0.90"
S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851_r2048_c1792,roboflow,sza_gt75,S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851,0.3531,False,"block=(2000,1000) usable=0.90"
fisser_0009,fisser,sza_lt65,S2B_MSIL1C_20200704T140739_N0500_R053_T24WWU_20230320T152013,,,no_safe_file
fisser_0172,fisser,sza_lt65,S2B_MSIL1C_20200704T140739_N0500_R053_T24WWU_20230320T152013,,,no_safe_file
fisser_0206,fisser,sza_lt65,S2B_MSIL1C_20200704T140739_N0500_R053_T24WWU_20230320T152013,,,no_safe_file
fisser_0288,fisser,sza_lt65,S2B_MSIL1C_20200704T140739_N0500_R053_T24WWU_20230320T152013,,,no_safe_file
fisser_0375,fisser,sza_lt65,S2B_MSIL1C_20200704T140739_N0500_R053_T24WWU_20230320T152013,,,no_safe_file
fisser_0102,fisser,sza_lt65,S2B_MSIL1C_20200717T141739_N0209_R096_T24WWU_20200717T143551,,,no_safe_file
fisser_0107,fisser,sza_lt65,S2B_MSIL1C_20200717T141739_N0209_R096_T24WWU_20200717T143551,,,no_safe_file
fisser_0355,fisser,sza_lt65,S2B_MSIL1C_20200717T141739_N0209_R096_T24WWU_20200717T143551,,,no_safe_file
fisser_0356,fisser,sza_lt65,S2B_MSIL1C_20200805T144759_N0500_R082_T22WES_20230403T042612,,,no_safe_file
fisser_0043,fisser,sza_lt65,S2B_MSIL1C_20200823T140739_N0500_R053_T24WWU_20230321T131119,,,no_safe_file
fisser_0116,fisser,sza_lt65,S2B_MSIL1C_20200823T140739_N0500_R053_T24WWU_20230321T131119,,,no_safe_file
fisser_0119,fisser,sza_lt65,S2B_MSIL1C_20200823T140739_N0500_R053_T24WWU_20230321T131119,,,no_safe_file
fisser_0126,fisser,sza_lt65,S2B_MSIL1C_20200823T140739_N0500_R053_T24WWU_20230321T131119,,,no_safe_file
fisser_0164,fisser,sza_lt65,S2B_MSIL1C_20200823T140739_N0500_R053_T24WWU_20230321T131119,,,no_safe_file
fisser_0216,fisser,sza_lt65,S2B_MSIL1C_20200823T140739_N0500_R053_T24WWU_20230321T131119,,,no_safe_file
fisser_0357,fisser,sza_lt65,S2B_MSIL1C_20200823T140739_N0500_R053_T24WWU_20230321T131119,,,no_safe_file
fisser_0008,fisser,sza_lt65,S2B_MSIL1C_20200827T134729_N0500_R110_T25WER_20230402T232045,,,no_safe_file
fisser_0046,fisser,sza_lt65,S2B_MSIL1C_20200827T134729_N0500_R110_T25WER_20230402T232045,,,no_safe_file
fisser_0147,fisser,sza_lt65,S2B_MSIL1C_20200827T134729_N0500_R110_T25WER_20230402T232045,,,no_safe_file
fisser_0152,fisser,sza_lt65,S2B_MSIL1C_20200827T134729_N0500_R110_T25WER_20230402T232045,,,no_safe_file
fisser_0159,fisser,sza_lt65,S2B_MSIL1C_20200827T134729_N0500_R110_T25WER_20230402T232045,,,no_safe_file
fisser_0266,fisser,sza_lt65,S2B_MSIL1C_20200827T134729_N0500_R110_T25WER_20230402T232045,,,no_safe_file
fisser_0322,fisser,sza_lt65,S2B_MSIL1C_20200827T134729_N0500_R110_T25WER_20230402T232045,,,no_safe_file
fisser_0000,fisser,sza_lt65,S2B_MSIL1C_20200830T135739_N0500_R010_T25WER_20230321T193340,,,no_safe_file
fisser_0039,fisser,sza_lt65,S2B_MSIL1C_20200830T135739_N0500_R010_T25WER_20230321T193340,,,no_safe_file
fisser_0110,fisser,sza_lt65,S2B_MSIL1C_20200830T135739_N0500_R010_T25WER_20230321T193340,,,no_safe_file
fisser_0149,fisser,sza_lt65,S2B_MSIL1C_20200830T135739_N0500_R010_T25WER_20230321T193340,,,no_safe_file
fisser_0241,fisser,sza_lt65,S2B_MSIL1C_20200830T135739_N0500_R010_T25WER_20230321T193340,,,no_safe_file
fisser_0358,fisser,sza_lt65,S2B_MSIL1C_20200830T135739_N0500_R010_T25WER_20230321T193340,,,no_safe_file
fisser_0105,fisser,sza_lt65,S2B_MSIL1C_20200903T151809_N0500_R068_T22WDB_20230311T234131,,,no_safe_file
fisser_0160,fisser,sza_lt65,S2B_MSIL1C_20200903T151809_N0500_R068_T22WDC_20230311T234131,,,no_safe_file
