chip_stem,region,sza_bin,ic_frac,n_polys_c4,n_polys_c8,area_m2_c4,area_m2_c8,delta_n,delta_area_m2
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0256_c9984,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c0000,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c0256,KQ,sza_70_75,0.002166748046875,1,1,14200.0,14200.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c0512,KQ,sza_70_75,4.57763671875e-05,1,1,300.0,300.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c0768,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c1024,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c10240,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c10496,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c1280,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c1536,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c1792,KQ,sza_70_75,0.0001068115234375,1,1,700.0,700.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c2048,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c2304,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c2560,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c2816,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c3072,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c3328,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c3584,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c3840,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c4096,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c4352,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c4608,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c4864,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c5120,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c5376,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c5632,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c5888,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c6144,KQ,sza_70_75,0.0001678466796875,4,4,1100.0,1100.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c6400,KQ,sza_70_75,3.0517578125e-05,1,1,200.0,200.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c6656,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c6912,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c7168,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c7424,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c7680,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c7936,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c8192,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c8448,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c8704,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c8960,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c9216,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c9472,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c9728,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0512_c9984,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c0000,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c0256,KQ,sza_70_75,0.0109405517578125,1,1,71700.0,71700.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c0512,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c0768,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c1024,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c10240,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c10496,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c1280,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c1536,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c1792,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c2048,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c2304,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c2560,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c2816,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c3072,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c3328,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c3584,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c3840,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c4096,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c4352,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c4608,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c4864,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c5120,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c5376,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c5632,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c5888,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c6144,KQ,sza_70_75,3.0517578125e-05,1,1,200.0,200.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c6400,KQ,sza_70_75,4.57763671875e-05,2,2,300.0,300.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c6656,KQ,sza_70_75,4.57763671875e-05,1,1,300.0,300.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c6912,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c7168,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c7424,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c7680,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c7936,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c8192,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c8448,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c8704,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c8960,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c9216,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c9472,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c9728,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WEQ_20230112T231721_r0768_c9984,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r0256_c3072,KQ,sza_70_75,0.079071044921875,63,59,518200.0,518200.0,4,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r0512_c3072,KQ,sza_70_75,0.0892486572265625,134,125,584900.0,584900.0,9,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r0768_c2816,KQ,sza_70_75,0.1243896484375,178,164,815200.0,815200.0,14,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c0000,KQ,sza_70_75,0.019256591796875,14,13,126200.0,126200.0,1,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c0256,KQ,sza_70_75,0.00543212890625,4,3,35600.0,35600.0,1,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c0512,KQ,sza_70_75,0.006317138671875,4,4,41400.0,41400.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c0768,KQ,sza_70_75,0.0006256103515625,3,3,4100.0,4100.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c1024,KQ,sza_70_75,0.0075531005859375,6,6,49500.0,49500.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c10240,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c10496,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c1280,KQ,sza_70_75,0.0076141357421875,6,6,49900.0,49900.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c1536,KQ,sza_70_75,0.0003662109375,3,3,2400.0,2400.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c1792,KQ,sza_70_75,3.0517578125e-05,1,1,200.0,200.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c2048,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c2304,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c2560,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c2816,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c3072,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c3328,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c3584,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c3840,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c4096,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c4352,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c4608,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c4864,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c5120,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c5376,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c5632,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c5888,KQ,sza_70_75,7.62939453125e-05,3,3,500.0,500.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c6144,KQ,sza_70_75,0.00018310546875,7,7,1200.0,1200.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c6400,KQ,sza_70_75,0.00018310546875,5,5,1200.0,1200.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c6656,KQ,sza_70_75,0.0001068115234375,2,2,700.0,700.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c6912,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c7168,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c7424,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c7680,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c7936,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c8192,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c8448,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c8704,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c8960,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c9216,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c9472,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c9728,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10240_c9984,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r1024_c2560,KQ,sza_70_75,0.0115509033203125,28,28,75700.0,75700.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r1024_c2816,KQ,sza_70_75,0.0730743408203125,87,72,478900.0,478900.0,15,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c0000,KQ,sza_70_75,0.0025177001953125,2,2,16500.0,16500.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c0256,KQ,sza_70_75,0.003814697265625,1,1,25000.0,25000.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c0512,KQ,sza_70_75,4.57763671875e-05,1,1,300.0,300.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c0768,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c1024,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c10240,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c10496,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c1280,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c1536,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c1792,KQ,sza_70_75,0.0001068115234375,1,1,700.0,700.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c2048,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c2304,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c2560,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c2816,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c3072,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c3328,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c3584,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c3840,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c4096,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c4352,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c4608,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c4864,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c5120,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c5376,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c5632,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c5888,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c6144,KQ,sza_70_75,0.00018310546875,4,4,1200.0,1200.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c6400,KQ,sza_70_75,3.0517578125e-05,1,1,200.0,200.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c6656,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c6912,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c7168,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c7424,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c7680,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c7936,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c8192,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c8448,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c8704,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c8960,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c9216,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c9472,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r10496_c9728,KQ,sza_70_75,0.0,0,0,0.0,0.0,0,0.0
