region,sza_bin,chip_stem,ndwi_threshold,band_skipped,cloud_skipped,cloud_fraction,ic_skipped,ic_frac,water_px,iceberg_px,n_polygons,total_area_m2
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c6400,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c6400,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c6400,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c6400,0.1,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c6656,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c6656,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c6656,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c6656,0.1,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c6912,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c6912,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c6912,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c6912,0.1,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7168,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7168,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7168,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7168,0.1,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7424,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7424,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7424,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7424,0.1,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7680,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7680,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7680,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7680,0.1,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7936,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7936,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7936,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c7936,0.1,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8192,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8192,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8192,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8192,0.1,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8448,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8448,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8448,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8448,0.1,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8704,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8704,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8704,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8704,0.1,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8960,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8960,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8960,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c8960,0.1,False,False,0.0,False,0.0,65484,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9216,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9216,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9216,0.05,False,False,0.0,False,0.0,65535,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9216,0.1,False,False,0.0,False,0.0,65113,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9472,-0.05,False,False,0.0,False,0.0049591064453125,65536,325,18,32500.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9472,0.0,False,False,0.0,False,0.0049591064453125,65536,325,18,32500.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9472,0.05,False,False,0.0,False,0.0049591064453125,64888,81,28,8100.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9472,0.1,False,False,0.0,False,0.0049591064453125,54619,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9728,-0.05,False,False,0.0,False,0.0044097900390625,65536,289,5,28900.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9728,0.0,False,False,0.0,False,0.0044097900390625,65536,289,5,28900.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9728,0.05,False,False,0.0,False,0.0044097900390625,65185,75,18,7500.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9728,0.1,False,False,0.0,False,0.0044097900390625,60011,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9984,-0.05,False,False,0.0,False,0.0015411376953125,65536,101,1,10100.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9984,0.0,False,False,0.0,False,0.0015411376953125,65536,101,1,10100.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9984,0.05,False,False,0.0,False,0.0015411376953125,65429,31,3,3100.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7424_c9984,0.1,False,False,0.0,False,0.0015411376953125,63555,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c10240,-0.05,False,False,0.0,False,0.0096893310546875,65536,635,4,63500.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c10240,0.0,False,False,0.0,False,0.0096893310546875,65536,635,4,63500.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c10240,0.05,False,False,0.0,False,0.0096893310546875,65222,332,13,33200.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c10240,0.1,False,False,0.0,False,0.0096893310546875,63489,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c10496,-0.05,False,False,0.0,True,0.267181396484375,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c10496,0.0,False,False,0.0,True,0.267181396484375,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c10496,0.05,False,False,0.0,True,0.267181396484375,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c10496,0.1,False,False,0.0,True,0.267181396484375,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c1280,-0.05,False,False,0.0,True,0.41278076171875,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c1280,0.0,False,False,0.0,True,0.41278076171875,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c1280,0.05,False,False,0.0,True,0.41278076171875,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c1280,0.1,False,False,0.0,True,0.41278076171875,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c1536,-0.05,False,False,0.0,True,0.3173828125,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c1536,0.0,False,False,0.0,True,0.3173828125,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c1536,0.05,False,False,0.0,True,0.3173828125,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c1536,0.1,False,False,0.0,True,0.3173828125,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c1792,-0.05,False,False,0.0,True,0.5330047607421875,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c1792,0.0,False,False,0.0,True,0.5330047607421875,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c1792,0.05,False,False,0.0,True,0.5330047607421875,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c1792,0.1,False,False,0.0,True,0.5330047607421875,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2048,-0.05,False,False,0.0,False,0.0845947265625,64995,5003,166,500300.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2048,0.0,False,False,0.0,False,0.0845947265625,63969,3977,223,397700.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2048,0.05,False,False,0.0,False,0.0845947265625,62572,2600,276,260000.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2048,0.1,False,False,0.0,False,0.0845947265625,61810,2118,172,211800.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2304,-0.05,False,False,0.0,False,0.0017852783203125,65536,117,24,11700.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2304,0.0,False,False,0.0,False,0.0017852783203125,65536,117,24,11700.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2304,0.05,False,False,0.0,False,0.0017852783203125,65536,117,24,11700.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2304,0.1,False,False,0.0,False,0.0017852783203125,65536,117,24,11700.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2560,-0.05,False,False,0.0,False,0.0004119873046875,65536,27,11,2700.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2560,0.0,False,False,0.0,False,0.0004119873046875,65536,27,11,2700.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2560,0.05,False,False,0.0,False,0.0004119873046875,65536,27,11,2700.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2560,0.1,False,False,0.0,False,0.0004119873046875,65535,26,12,2600.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2816,-0.05,False,False,0.0,False,0.002044677734375,65536,134,17,13400.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2816,0.0,False,False,0.0,False,0.002044677734375,65536,134,17,13400.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2816,0.05,False,False,0.0,False,0.002044677734375,65536,134,17,13400.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c2816,0.1,False,False,0.0,False,0.002044677734375,65532,133,17,13300.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3072,-0.05,False,False,0.0,False,0.0009002685546875,65536,59,13,5900.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3072,0.0,False,False,0.0,False,0.0009002685546875,65536,59,13,5900.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3072,0.05,False,False,0.0,False,0.0009002685546875,65536,59,13,5900.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3072,0.1,False,False,0.0,False,0.0009002685546875,65536,59,13,5900.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3328,-0.05,False,False,0.0,False,0.0019989013671875,65536,131,28,13100.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3328,0.0,False,False,0.0,False,0.0019989013671875,65536,131,28,13100.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3328,0.05,False,False,0.0,False,0.0019989013671875,65536,131,28,13100.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3328,0.1,False,False,0.0,False,0.0019989013671875,65536,131,28,13100.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3584,-0.05,False,False,0.0,False,0.0067901611328125,65536,445,40,44500.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3584,0.0,False,False,0.0,False,0.0067901611328125,65536,445,40,44500.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3584,0.05,False,False,0.0,False,0.0067901611328125,65536,445,40,44500.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3584,0.1,False,False,0.0,False,0.0067901611328125,65535,444,40,44400.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3840,-0.05,False,False,0.0,False,0.01666259765625,65536,1092,28,109200.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3840,0.0,False,False,0.0,False,0.01666259765625,65536,1092,28,109200.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3840,0.05,False,False,0.0,False,0.01666259765625,65536,1092,28,109200.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c3840,0.1,False,False,0.0,False,0.01666259765625,65536,1092,28,109200.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4096,-0.05,False,False,0.0,False,0.01068115234375,65536,700,19,70000.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4096,0.0,False,False,0.0,False,0.01068115234375,65535,699,19,69900.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4096,0.05,False,False,0.0,False,0.01068115234375,65522,686,19,68600.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4096,0.1,False,False,0.0,False,0.01068115234375,62865,505,13,50500.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4352,-0.05,False,False,0.0,True,0.590911865234375,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4352,0.0,False,False,0.0,True,0.590911865234375,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4352,0.05,False,False,0.0,True,0.590911865234375,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4352,0.1,False,False,0.0,True,0.590911865234375,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4608,-0.05,False,False,0.0,True,0.737396240234375,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4608,0.0,False,False,0.0,True,0.737396240234375,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4608,0.05,False,False,0.0,True,0.737396240234375,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4608,0.1,False,False,0.0,True,0.737396240234375,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4864,-0.05,False,False,0.0,True,0.868682861328125,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4864,0.0,False,False,0.0,True,0.868682861328125,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4864,0.05,False,False,0.0,True,0.868682861328125,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c4864,0.1,False,False,0.0,True,0.868682861328125,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5120,-0.05,False,False,0.0,True,0.859832763671875,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5120,0.0,False,False,0.0,True,0.859832763671875,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5120,0.05,False,False,0.0,True,0.859832763671875,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5120,0.1,False,False,0.0,True,0.859832763671875,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5376,-0.05,False,False,0.0,True,0.1968994140625,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5376,0.0,False,False,0.0,True,0.1968994140625,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5376,0.05,False,False,0.0,True,0.1968994140625,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5376,0.1,False,False,0.0,True,0.1968994140625,0,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5632,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5632,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5632,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5632,0.1,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5888,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5888,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5888,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c5888,0.1,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c6144,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c6144,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c6144,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c6144,0.1,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c6400,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c6400,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c6400,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c6400,0.1,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c6656,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c6656,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c6656,0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c6656,0.1,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c6912,-0.05,False,False,0.0,False,0.0,65536,0,0,0.0
KQ,sza_70_75,S2B_MSIL1C_20171002T135009_N0500_R110_T25WER_20230817T124207_r7680_c6912,0.0,False,False,0.0,False,0.0,65536,0,0,0.0
