chip_stem,region,sza_bin,otsu,fixed_ic,otsu_ic,a_skip,b_skip,outcome
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0000_c8704,KQ,sza_70_75,0.19265037775039673,0.127471923828125,0.4271697998046875,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0000_c8960,KQ,sza_70_75,0.1811290979385376,0.0225067138671875,0.3788299560546875,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0000_c9216,KQ,sza_70_75,0.17589062452316284,0.003387451171875,0.460205078125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0000_c9472,KQ,sza_70_75,0.1849004030227661,0.0272064208984375,0.4235687255859375,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0000_c9728,KQ,sza_70_75,0.18821874260902405,0.0349884033203125,0.468109130859375,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0000_c9984,KQ,sza_70_75,0.18715155124664307,0.050506591796875,0.39715576171875,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c0000,KQ,sza_70_75,0.5220701694488525,0.0326080322265625,0.0133819580078125,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c0256,KQ,sza_70_75,0.48322343826293945,0.014312744140625,0.01007080078125,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c0512,KQ,sza_70_75,0.4956355690956116,0.0118408203125,0.0048370361328125,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c0768,KQ,sza_70_75,0.14121054112911224,1.52587890625e-05,0.0552520751953125,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c1024,KQ,sza_70_75,0.47062399983406067,0.001953125,0.0006561279296875,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c10240,KQ,sza_70_75,0.1477837860584259,0.0,0.4745635986328125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c10496,KQ,sza_70_75,0.14652207493782043,0.0,0.4658203125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c1280,KQ,sza_70_75,0.14818203449249268,0.00140380859375,0.0485076904296875,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c1536,KQ,sza_70_75,0.5105876922607422,0.005645751953125,0.00390625,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c1792,KQ,sza_70_75,0.2725353240966797,0.00042724609375,0.000274658203125,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c2048,KQ,sza_70_75,0.12878885865211487,0.0,0.60272216796875,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c2304,KQ,sza_70_75,0.1290917992591858,3.0517578125e-05,0.5348052978515625,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c2560,KQ,sza_70_75,0.12870682775974274,0.0,0.580078125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c2816,KQ,sza_70_75,0.12868064641952515,0.0,0.612823486328125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c3072,KQ,sza_70_75,0.12879374623298645,0.0,0.62493896484375,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c3328,KQ,sza_70_75,0.12888339161872864,0.0,0.621795654296875,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c3584,KQ,sza_70_75,0.16581815481185913,0.0001068115234375,0.0001678466796875,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c3840,KQ,sza_70_75,0.12937870621681213,0.0,0.399688720703125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c4096,KQ,sza_70_75,0.12898612022399902,0.0,0.6446533203125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c4352,KQ,sza_70_75,0.12959198653697968,0.0,0.4082794189453125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c4608,KQ,sza_70_75,0.1295861303806305,0.0,0.4371337890625,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c4864,KQ,sza_70_75,0.12982147932052612,0.0,0.4561614990234375,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c5120,KQ,sza_70_75,0.12999628484249115,0.0,0.56439208984375,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c5376,KQ,sza_70_75,0.1394929587841034,0.0,0.012298583984375,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c5632,KQ,sza_70_75,0.14421190321445465,0.0,0.462860107421875,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c5888,KQ,sza_70_75,0.15471836924552917,0.0,0.4398193359375,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c6144,KQ,sza_70_75,0.16008788347244263,0.0,0.484954833984375,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c6400,KQ,sza_70_75,0.17230838537216187,0.001220703125,0.4074249267578125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c6656,KQ,sza_70_75,0.19738690555095673,0.09075927734375,0.420318603515625,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c6912,KQ,sza_70_75,0.19827167689800262,0.1120758056640625,0.53155517578125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c7168,KQ,sza_70_75,0.1677609384059906,0.0004730224609375,0.3468780517578125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c7424,KQ,sza_70_75,0.15336327254772186,0.0,0.498748779296875,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c7680,KQ,sza_70_75,0.1464025378227234,0.0,0.2502899169921875,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c7936,KQ,sza_70_75,0.15436327457427979,0.0,0.3336334228515625,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c8192,KQ,sza_70_75,0.15828946232795715,0.0,0.45758056640625,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c8448,KQ,sza_70_75,0.16373378038406372,0.000152587890625,0.476776123046875,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c8704,KQ,sza_70_75,0.14825038611888885,0.0,0.360626220703125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c8960,KQ,sza_70_75,0.14362949132919312,0.0,0.3007659912109375,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c9216,KQ,sza_70_75,0.14184296131134033,0.0,0.314971923828125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c9472,KQ,sza_70_75,0.14300858974456787,0.0,0.283203125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c9728,KQ,sza_70_75,0.14604569971561432,0.0,0.252044677734375,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0256_c9984,KQ,sza_70_75,0.14964649081230164,0.0,0.34979248046875,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c0000,KQ,sza_70_75,0.37962284684181213,0.0221405029296875,0.00457763671875,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c0256,KQ,sza_70_75,0.4294271469116211,0.0101165771484375,0.0067291259765625,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c0512,KQ,sza_70_75,0.4569353461265564,0.007171630859375,0.003021240234375,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c0768,KQ,sza_70_75,0.43782615661621094,0.004913330078125,0.0018768310546875,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c1024,KQ,sza_70_75,0.41578787565231323,0.0045166015625,0.001312255859375,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c10240,KQ,sza_70_75,0.13138261437416077,0.0,0.435516357421875,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c10496,KQ,sza_70_75,0.1313093602657318,0.0,0.3705596923828125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c1280,KQ,sza_70_75,0.3886697292327881,0.00225830078125,0.0009918212890625,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c1536,KQ,sza_70_75,0.49829545617103577,0.016845703125,0.011566162109375,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c1792,KQ,sza_70_75,0.13444140553474426,0.0,0.0113983154296875,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c2048,KQ,sza_70_75,0.2088007628917694,0.0001678466796875,0.00018310546875,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c2304,KQ,sza_70_75,0.2265048772096634,7.62939453125e-05,6.103515625e-05,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c2560,KQ,sza_70_75,0.12859627604484558,0.0,0.5921478271484375,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c2816,KQ,sza_70_75,0.1285935491323471,0.0,0.60491943359375,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c3072,KQ,sza_70_75,0.12868338823318481,0.0,0.62408447265625,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c3328,KQ,sza_70_75,0.12877774238586426,0.0,0.6262664794921875,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c3584,KQ,sza_70_75,0.12858319282531738,0.0,0.6633453369140625,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c3840,KQ,sza_70_75,0.12883710861206055,0.0,0.60687255859375,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c4096,KQ,sza_70_75,0.1287953108549118,0.0,0.6624603271484375,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c4352,KQ,sza_70_75,0.1294935643672943,0.0,0.432159423828125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c4608,KQ,sza_70_75,0.12959198653697968,0.0,0.4341583251953125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c4864,KQ,sza_70_75,0.12979257106781006,0.0,0.46112060546875,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c5120,KQ,sza_70_75,0.1299796849489212,0.0,0.55078125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c5376,KQ,sza_70_75,0.1374482363462448,0.0,0.0572509765625,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c5632,KQ,sza_70_75,0.1422099620103836,0.0,0.4104766845703125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c5888,KQ,sza_70_75,0.14717987179756165,0.0,0.4515228271484375,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c6144,KQ,sza_70_75,0.1498205065727234,0.0,0.459503173828125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c6400,KQ,sza_70_75,0.1623626947402954,0.002349853515625,0.539459228515625,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c6656,KQ,sza_70_75,0.16819941997528076,0.01654052734375,0.517730712890625,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c6912,KQ,sza_70_75,0.15455038845539093,0.0023040771484375,0.3667449951171875,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c7168,KQ,sza_70_75,0.13872909545898438,0.0,0.02923583984375,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c7424,KQ,sza_70_75,0.47259587049484253,0.0027313232421875,0.0015716552734375,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c7680,KQ,sza_70_75,0.142678901553154,0.0,0.25970458984375,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c7936,KQ,sza_70_75,0.15298086404800415,0.001251220703125,0.257965087890625,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c8192,KQ,sza_70_75,0.14876620471477509,0.0012969970703125,0.2266387939453125,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c8448,KQ,sza_70_75,0.1453462839126587,0.0,0.1439208984375,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c8704,KQ,sza_70_75,0.14108340442180634,0.0,0.0504150390625,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c8960,KQ,sza_70_75,0.13654395937919617,0.0,0.07269287109375,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c9216,KQ,sza_70_75,0.14292031526565552,0.0,0.071441650390625,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c9472,KQ,sza_70_75,0.14553964138031006,0.0,0.03753662109375,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c9728,KQ,sza_70_75,0.13722559809684753,0.0,0.031402587890625,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0512_c9984,KQ,sza_70_75,0.13146893680095673,0.0,0.4898681640625,True,False,a_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c0000,KQ,sza_70_75,0.43454042077064514,0.009521484375,0.0063018798828125,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c0256,KQ,sza_70_75,0.4233527183532715,0.006591796875,0.004425048828125,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c0512,KQ,sza_70_75,0.0016970703145489097,0.00128173828125,0.90234375,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c0768,KQ,sza_70_75,0.002171484287828207,0.0009307861328125,0.9008331298828125,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c1024,KQ,sza_70_75,0.0007386718643829226,0.0001068115234375,0.8984375,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c10240,KQ,sza_70_75,0.00026738279848359525,0.0,0.87890625,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c10496,KQ,sza_70_75,0.00026777343009598553,0.0,0.87890625,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c1280,KQ,sza_70_75,0.0004007812531199306,0.0,0.8984375,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c1536,KQ,sza_70_75,0.0026330077089369297,0.0016326904296875,0.8984375,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c1792,KQ,sza_70_75,0.0002955078089144081,0.0,0.8984375,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c2048,KQ,sza_70_75,0.0006128905806690454,4.57763671875e-05,0.8984375,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c2304,KQ,sza_70_75,0.00044003906077705324,1.52587890625e-05,0.8984375,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c2560,KQ,sza_70_75,0.00026035154587589204,0.0,0.8954620361328125,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c2816,KQ,sza_70_75,0.000261718756519258,0.0,0.89453125,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c3072,KQ,sza_70_75,0.000275195314316079,0.0,0.89453125,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c3328,KQ,sza_70_75,0.0005865234415978193,7.62939453125e-05,0.89453125,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c3584,KQ,sza_70_75,0.0003074218693654984,0.0,0.89453125,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c3840,KQ,sza_70_75,0.0004298828134778887,1.52587890625e-05,0.89453125,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c4096,KQ,sza_70_75,0.0002855468774214387,0.0,0.89398193359375,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c4352,KQ,sza_70_75,0.0004773437394760549,1.52587890625e-05,0.890625,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c4608,KQ,sza_70_75,0.00037988281110301614,0.0,0.890625,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c4864,KQ,sza_70_75,0.7593245506286621,0.0180816650390625,0.0143585205078125,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c5120,KQ,sza_70_75,0.0002652343828231096,0.0,0.890625,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c5376,KQ,sza_70_75,0.00026425780379213393,0.0,0.890625,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c5632,KQ,sza_70_75,0.00026953124324791133,0.0,0.890625,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c5888,KQ,sza_70_75,0.00027480468270368874,0.0,0.88861083984375,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c6144,KQ,sza_70_75,0.000275195314316079,0.0,0.88671875,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c6400,KQ,sza_70_75,0.00027187500381842256,0.0,0.88671875,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c6656,KQ,sza_70_75,0.00028124998789280653,0.0,0.88671875,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c6912,KQ,sza_70_75,0.00026835937751457095,0.0,0.88671875,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c7168,KQ,sza_70_75,0.00028222656692378223,0.0,0.88671875,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c7424,KQ,sza_70_75,0.0003224609245080501,0.0,0.88671875,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c7680,KQ,sza_70_75,0.0002742187352851033,0.0,0.88323974609375,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c7936,KQ,sza_70_75,0.00027539063012227416,0.0,0.8828125,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c8192,KQ,sza_70_75,0.0002759765484370291,0.0,0.8828125,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c8448,KQ,sza_70_75,0.00026660156436264515,0.0,0.8828125,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c8704,KQ,sza_70_75,0.00026835937751457095,0.0,0.8828125,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c8960,KQ,sza_70_75,0.00026796874590218067,0.0,0.8828125,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c9216,KQ,sza_70_75,0.0002671874826774001,0.0,0.8817596435546875,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c9472,KQ,sza_70_75,0.0002675781142897904,0.0,0.87890625,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c9728,KQ,sza_70_75,0.0002658203011378646,0.0,0.87890625,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WEQ_20230305T173153_r0768_c9984,KQ,sza_70_75,0.0002681640617083758,0.0,0.87890625,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r10240_c1536,KQ,sza_70_75,0.2934325933456421,0.196990966796875,0.1423187255859375,False,True,b_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r10240_c1792,KQ,sza_70_75,0.2904316186904907,0.2609100341796875,0.1719207763671875,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r10240_c2048,KQ,sza_70_75,0.2858085632324219,0.2798004150390625,0.2076873779296875,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r10240_c2304,KQ,sza_70_75,0.40591108798980713,0.03076171875,0.0172119140625,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r10240_c2560,KQ,sza_70_75,0.7830458283424377,0.527313232421875,0.1080169677734375,False,True,b_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r10240_c2816,KQ,sza_70_75,0.8641382455825806,0.707122802734375,0.1260986328125,False,True,b_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r10240_c3072,KQ,sza_70_75,0.3865208625793457,0.6580810546875,0.1715850830078125,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r10496_c1792,KQ,sza_70_75,0.29087069630622864,0.3986358642578125,0.2703094482421875,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r10496_c2048,KQ,sza_70_75,0.4860761761665344,0.137786865234375,0.03387451171875,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r10496_c2304,KQ,sza_70_75,0.26516422629356384,0.070770263671875,0.0539093017578125,False,False,both_keep
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r10496_c2560,KQ,sza_70_75,0.8234396576881409,0.89208984375,0.3899993896484375,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r10496_c2816,KQ,sza_70_75,0.7632037401199341,0.6631622314453125,0.1611480712890625,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r10496_c3072,KQ,sza_70_75,0.405352920293808,0.2847137451171875,0.070831298828125,False,True,b_only_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r8704_c1792,KQ,sza_70_75,0.39440035820007324,0.6212158203125,0.334930419921875,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r8704_c2048,KQ,sza_70_75,0.4545667767524719,0.600677490234375,0.394561767578125,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r8960_c0256,KQ,sza_70_75,0.6392440795898438,0.9582061767578125,0.387359619140625,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r8960_c0512,KQ,sza_70_75,0.5984466671943665,0.9515228271484375,0.4208221435546875,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r8960_c1536,KQ,sza_70_75,0.5273962616920471,0.4605255126953125,0.1948699951171875,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r8960_c1792,KQ,sza_70_75,0.38416406512260437,0.6929473876953125,0.385406494140625,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r8960_c2048,KQ,sza_70_75,0.4024728536605835,0.8022003173828125,0.4487762451171875,True,True,both_skip
S2B_MSIL1C_20201009T140009_N0500_R010_T25WES_20230305T173153_r9216_c0256,KQ,sza_70_75,0.4967958927154541,0.82867431640625,0.489837646484375,True,True,both_skip
