chip_stem,region,sza_bin,raw_otsu,log_otsu,raw_iceberg_frac,log_iceberg_frac,delta_thresh,delta_iceberg_frac
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c4864,SK,sza_lt65,0.26816990971565247,0.2549353354589161,0.0045623779296875,0.0047760009765625,-0.013234574256736353,0.000213623046875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c5120,SK,sza_lt65,0.11929237842559814,0.11928848951842509,0.604095458984375,0.604095458984375,-3.888907173052458e-06,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c5376,SK,sza_lt65,0.11920565366744995,0.11920203670326833,0.4585418701171875,0.4585418701171875,-3.616964181621385e-06,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c5632,SK,sza_lt65,0.1191113293170929,0.11910757055186137,0.4395294189453125,0.4395294189453125,-3.75876523152352e-06,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c5888,SK,sza_lt65,0.2410959005355835,0.22391704786139296,0.0015716552734375,0.00177001953125,-0.01717885267419053,0.0001983642578125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c6144,SK,sza_lt65,0.11898495256900787,0.11891483223748034,0.4025421142578125,0.4025421142578125,-7.01203315275345e-05,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c6400,SK,sza_lt65,0.11851035058498383,0.11850563304212718,0.6383209228515625,0.6383209228515625,-4.717542856649826e-06,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c6656,SK,sza_lt65,0.11850741505622864,0.11850367291661044,0.5906524658203125,0.5906524658203125,-3.74213961819303e-06,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c6912,SK,sza_lt65,0.11839941143989563,0.11839472035824103,0.6329345703125,0.6329345703125,-4.691081654600859e-06,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c7168,SK,sza_lt65,0.11840292811393738,0.11839957433058478,0.5510406494140625,0.6011199951171875,-3.353783352602613e-06,0.050079345703125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c7424,SK,sza_lt65,0.11830742657184601,0.11830368308573361,0.4943084716796875,0.4943084716796875,-3.743486112400829e-06,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c7680,SK,sza_lt65,0.11809101700782776,0.11811094135082152,0.49493408203125,0.426666259765625,1.992434299376289e-05,-0.068267822265625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c7936,SK,sza_lt65,0.11771249771118164,0.11770802875094763,0.6324005126953125,0.6324005126953125,-4.468960234010888e-06,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c8192,SK,sza_lt65,0.11769628524780273,0.1176929007840704,0.6758270263671875,0.6758270263671875,-3.38446373233936e-06,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c8448,SK,sza_lt65,0.11749237775802612,0.11748848908446016,0.5861053466796875,0.5861053466796875,-3.888673565960454e-06,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c8704,SK,sza_lt65,0.11739081889390945,0.11741058294744088,0.483734130859375,0.4320526123046875,1.9764053531420855e-05,-0.0516815185546875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c8960,SK,sza_lt65,0.11739237606525421,0.11738848455844553,0.4300689697265625,0.4300689697265625,-3.89150680868422e-06,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c9216,SK,sza_lt65,0.11729803681373596,0.11740756647494445,0.5409393310546875,0.436614990234375,0.00010952966120848784,-0.1043243408203125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c9472,SK,sza_lt65,0.11730526387691498,0.1173021283749281,0.4371337890625,0.4371337890625,-3.1355019868839484e-06,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c9728,SK,sza_lt65,0.11729492247104645,0.11729166343171847,0.48199462890625,0.48199462890625,-3.259039327976887e-06,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r10496_c9984,SK,sza_lt65,0.11739102005958557,0.11741094125825038,0.5067291259765625,0.456024169921875,1.99211986648129e-05,-0.0507049560546875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r2560_c6144,SK,sza_lt65,0.0008121093269437551,0.0006794272589029959,0.813690185546875,0.813690185546875,-0.0001326820680407593,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r2560_c6400,SK,sza_lt65,0.26296818256378174,0.2603543810016704,0.4978790283203125,0.5179595947265625,-0.0026138015621113286,0.02008056640625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r2560_c6656,SK,sza_lt65,0.000726367172319442,0.0006178502359199972,0.956329345703125,0.956329345703125,-0.00010851693639944487,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r2560_c6912,SK,sza_lt65,0.0003814453084487468,0.00034852196005028023,0.8065338134765625,0.8065338134765625,-3.292334839846657e-05,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r2816_c6144,SK,sza_lt65,0.2371484339237213,0.2354385843735598,0.558013916015625,0.574371337890625,-0.001709849550161513,0.016357421875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r2816_c6400,SK,sza_lt65,0.2398912012577057,0.23840457225613323,0.4682769775390625,0.4841156005859375,-0.0014866290015724537,0.015838623046875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r2816_c6656,SK,sza_lt65,0.1957048773765564,0.19435134365670081,0.315673828125,0.3307647705078125,-0.001353533719855582,0.0150909423828125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r2816_c6912,SK,sza_lt65,0.1658734381198883,0.1654414348677478,0.436676025390625,0.4434967041015625,-0.00043200325214051705,0.0068206787109375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r2816_c7168,SK,sza_lt65,0.15759629011154175,0.15653733083995178,0.3483123779296875,0.3547515869140625,-0.001058959271589971,0.006439208984375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r2816_c7424,SK,sza_lt65,0.1376761794090271,0.13708571339651948,0.06463623046875,0.0676727294921875,-0.0005904660125076178,0.0030364990234375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r2816_c7680,SK,sza_lt65,0.12465371191501617,0.12458529753324998,0.3691864013671875,0.3741912841796875,-6.841438176619086e-05,0.0050048828125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r2816_c7936,SK,sza_lt65,0.17496231198310852,0.17229475139958986,0.04925537109375,0.051513671875,-0.0026675605835186633,0.00225830078125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r2816_c8192,SK,sza_lt65,0.2283087819814682,0.2191341853662572,0.4319000244140625,0.474761962890625,-0.009174596615211,0.0428619384765625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r2816_c8448,SK,sza_lt65,0.1900503933429718,0.15056071852872346,0.8021697998046875,0.8649444580078125,-0.03948967481424834,0.062774658203125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r2816_c8704,SK,sza_lt65,0.1862400323152542,0.001068992969935304,0.478485107421875,0.7247467041015625,-0.1851710393453189,0.2462615966796875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c10240,SK,sza_lt65,0.0008265624637715518,0.0006896190975470939,0.797515869140625,0.797515869140625,-0.00013694336622445792,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c6144,SK,sza_lt65,0.1762322187423706,0.1749119845500207,0.3793792724609375,0.3945465087890625,-0.0013202341923499172,0.015167236328125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c6400,SK,sza_lt65,0.2326013743877411,0.23169247930628967,0.4675140380859375,0.4779205322265625,-0.0009088950814514218,0.010406494140625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c6656,SK,sza_lt65,0.19189921021461487,0.18986439803742133,0.3017730712890625,0.313018798828125,-0.0020348121771935346,0.0112457275390625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c6912,SK,sza_lt65,0.17227773368358612,0.1710252307986694,0.3341064453125,0.35186767578125,-0.001252502884916712,0.01776123046875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c7168,SK,sza_lt65,0.19756639003753662,0.1967983450134383,0.399627685546875,0.407318115234375,-0.0007680450240983294,0.0076904296875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c7424,SK,sza_lt65,0.16608884930610657,0.16568533783135994,0.38177490234375,0.384490966796875,-0.0004035114747466262,0.002716064453125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c7680,SK,sza_lt65,0.13938027620315552,0.13931957902997216,0.27947998046875,0.27947998046875,-6.069717318335499e-05,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c7936,SK,sza_lt65,0.17161697149276733,0.16869319157642218,0.040313720703125,0.042633056640625,-0.002923779916345154,0.0023193359375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c8192,SK,sza_lt65,0.20666736364364624,0.20126376121749537,0.2053985595703125,0.21575927734375,-0.005403602426150872,0.0103607177734375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c8448,SK,sza_lt65,0.19696521759033203,0.19498270072473103,0.3556671142578125,0.3603973388671875,-0.0019825168656009973,0.004730224609375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c8704,SK,sza_lt65,0.1812167912721634,0.17784082440649995,0.011322021484375,0.0120849609375,-0.003375966865663438,0.000762939453125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c8960,SK,sza_lt65,0.1946486234664917,0.1915208092751332,0.518524169921875,0.5409698486328125,-0.003127814191358491,0.0224456787109375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c9216,SK,sza_lt65,0.261736124753952,0.2525358544677583,0.78106689453125,0.8598480224609375,-0.009200270286193746,0.0787811279296875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c9472,SK,sza_lt65,0.2850450873374939,0.28417294239305124,0.51422119140625,0.5251007080078125,-0.0008721449444426543,0.0108795166015625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c9728,SK,sza_lt65,0.3299853503704071,0.32956528850059846,0.4857025146484375,0.4894866943359375,-0.00042006186980864113,0.0037841796875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3072_c9984,SK,sza_lt65,0.0008792968583293259,0.0007263625861716706,0.94927978515625,0.94927978515625,-0.00015293427215765532,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c10240,SK,sza_lt65,0.35076093673706055,0.3502413143537417,0.5145111083984375,0.52093505859375,-0.000519622383318874,0.0064239501953125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c10496,SK,sza_lt65,0.3428460955619812,0.34192665480926043,0.4134521484375,0.42437744140625,-0.0009194407527207682,0.01092529296875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c5888,SK,sza_lt65,0.0012460937723517418,0.0009644875440828538,0.8106231689453125,0.8106231689453125,-0.00028160622826888795,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c6144,SK,sza_lt65,0.14718163013458252,0.14716326764105772,0.2792510986328125,0.2792510986328125,-1.836249352479835e-05,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c6400,SK,sza_lt65,0.1895410120487213,0.18935255724615188,0.316009521484375,0.31817626953125,-0.00018845480256943214,0.002166748046875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c6656,SK,sza_lt65,0.19319257140159607,0.19170294734734158,0.371429443359375,0.38739013671875,-0.0014896240542544847,0.015960693359375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c6912,SK,sza_lt65,0.22253260016441345,0.22013278990231908,0.4982452392578125,0.513763427734375,-0.002399810262094376,0.0155181884765625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c7168,SK,sza_lt65,0.19657716155052185,0.19556503622609847,0.3747711181640625,0.38372802734375,-0.0010121253244233797,0.0089569091796875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c7424,SK,sza_lt65,0.18055838346481323,0.17969638480677677,0.381622314453125,0.3924407958984375,-0.0008619986580364614,0.0108184814453125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c7680,SK,sza_lt65,0.14802402257919312,0.1476447464315297,0.314544677734375,0.3250732421875,-0.000379276147663421,0.010528564453125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c7936,SK,sza_lt65,0.16421015560626984,0.16294196963511637,0.4363250732421875,0.4509124755859375,-0.0012681859711534682,0.01458740234375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c8192,SK,sza_lt65,0.14974257349967957,0.1494270622055412,0.301544189453125,0.30511474609375,-0.00031551129413837087,0.003570556640625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c8448,SK,sza_lt65,0.2312507927417755,0.22009499677924868,0.0015869140625,0.0017547607421875,-0.011155795962526832,0.0001678466796875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c8704,SK,sza_lt65,0.13634666800498962,0.13645539379284266,0.213470458984375,0.2125701904296875,0.00010872578785303677,-0.0009002685546875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c8960,SK,sza_lt65,0.206873819231987,0.20520062825136737,0.5271148681640625,0.5347442626953125,-0.0016731909806196321,0.00762939453125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c9216,SK,sza_lt65,0.2973015308380127,0.29655270656809113,0.397430419921875,0.4000091552734375,-0.0007488242699215664,0.0025787353515625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c9472,SK,sza_lt65,0.3266451060771942,0.326423178349125,0.6471099853515625,0.6508636474609375,-0.00022192772806922667,0.003753662109375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c9728,SK,sza_lt65,0.33400624990463257,0.3337594993661777,0.5868682861328125,0.5916900634765625,-0.00024675053845485406,0.00482177734375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3328_c9984,SK,sza_lt65,0.3652447462081909,0.36458546772119305,0.5889892578125,0.599609375,-0.0006592784869978718,0.0106201171875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c10240,SK,sza_lt65,0.31984883546829224,0.3189717459340193,0.5157928466796875,0.5253753662109375,-0.0008770895342729568,0.00958251953125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c10496,SK,sza_lt65,0.31917187571525574,0.31820239656331345,0.5162506103515625,0.527618408203125,-0.0009694791519422874,0.0113677978515625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c5888,SK,sza_lt65,0.2553064227104187,0.24614007000857724,0.0015411376953125,0.00164794921875,-0.009166352701841463,0.0001068115234375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c6144,SK,sza_lt65,0.12496504187583923,0.12482116914564517,0.17364501953125,0.177520751953125,-0.00014387273019406122,0.003875732421875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c6400,SK,sza_lt65,0.14921718835830688,0.14864222870503033,0.3947296142578125,0.404876708984375,-0.0005749596532765577,0.0101470947265625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c6656,SK,sza_lt65,0.2182687520980835,0.21704406025353104,0.33953857421875,0.350616455078125,-0.0012246918445524557,0.011077880859375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c6912,SK,sza_lt65,0.2661929726600647,0.26431507730098097,0.5753173828125,0.5915069580078125,-0.0018778953590837255,0.0161895751953125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c7168,SK,sza_lt65,0.23389960825443268,0.2329239153728178,0.361236572265625,0.3674163818359375,-0.0009756928816148647,0.0061798095703125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c7424,SK,sza_lt65,0.1917209029197693,0.19070099048082356,0.4347076416015625,0.4423065185546875,-0.0010199124389457248,0.007598876953125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c7680,SK,sza_lt65,0.1562056541442871,0.15575066309751434,0.5451507568359375,0.5569305419921875,-0.000454991046772768,0.01177978515625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c7936,SK,sza_lt65,0.16026699542999268,0.15983971587134252,0.40191650390625,0.4052276611328125,-0.00042727955865015654,0.0033111572265625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c8192,SK,sza_lt65,0.20779354870319366,0.20148675355440232,0.0052947998046875,0.0054931640625,-0.006306795148791344,0.0001983642578125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c8448,SK,sza_lt65,0.21255546808242798,0.13546790959604757,0.0013580322265625,0.0565185546875,-0.07708755848638041,0.0551605224609375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c8704,SK,sza_lt65,0.1925068348646164,0.1916550154495166,0.3530731201171875,0.35845947265625,-0.0008518194150997915,0.0053863525390625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c8960,SK,sza_lt65,0.2684730291366577,0.26768617340832157,0.47802734375,0.4872283935546875,-0.0007868557283361444,0.0092010498046875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c9216,SK,sza_lt65,0.3112572133541107,0.31061185492117754,0.5612945556640625,0.5718994140625,-0.0006453584329331741,0.0106048583984375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c9472,SK,sza_lt65,0.3124457001686096,0.3117509359607916,0.56243896484375,0.5769500732421875,-0.0006947642078179994,0.0145111083984375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c9728,SK,sza_lt65,0.3053252100944519,0.3047911157592715,0.52069091796875,0.53094482421875,-0.0005340943351804239,0.01025390625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3584_c9984,SK,sza_lt65,0.34397852420806885,0.34336486650458076,0.5471954345703125,0.555023193359375,-0.0006136577034880908,0.0078277587890625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c10240,SK,sza_lt65,0.30363768339157104,0.3030923490579459,0.5770721435546875,0.58502197265625,-0.000545334333625136,0.0079498291015625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c10496,SK,sza_lt65,0.28636834025382996,0.2859042081677457,0.547393798828125,0.5550689697265625,-0.0004641320860842568,0.0076751708984375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c5888,SK,sza_lt65,0.1177615225315094,0.1177373267451147,0.5089874267578125,0.5089874267578125,-2.419578639470399e-05,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c6144,SK,sza_lt65,0.12120527029037476,0.12103572567412507,0.1199188232421875,0.126983642578125,-0.00016954461624968387,0.0070648193359375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c6400,SK,sza_lt65,0.15149471163749695,0.15101045627348378,0.4822235107421875,0.490081787109375,-0.0004842553640131697,0.0078582763671875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c6656,SK,sza_lt65,0.22186073660850525,0.2209803034369169,0.312225341796875,0.3194580078125,-0.0008804331715883407,0.007232666015625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c6912,SK,sza_lt65,0.2706511616706848,0.26902729568059347,0.4430999755859375,0.460693359375,-0.0016238659900913444,0.0175933837890625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c7168,SK,sza_lt65,0.25407499074935913,0.2529765915178153,0.5706329345703125,0.578094482421875,-0.0010983992315438118,0.0074615478515625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c7424,SK,sza_lt65,0.20730292797088623,0.20508977100922895,0.537689208984375,0.5516510009765625,-0.0022131569616572755,0.0139617919921875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c7680,SK,sza_lt65,0.1583978533744812,0.15719943708606265,0.314422607421875,0.331085205078125,-0.0011984162884185467,0.01666259765625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c7936,SK,sza_lt65,0.15774473547935486,0.15725381994829957,0.296173095703125,0.301422119140625,-0.0004909155310552915,0.0052490234375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c8192,SK,sza_lt65,0.1515357494354248,0.15083092799992112,0.3236846923828125,0.334930419921875,-0.000704821435503683,0.0112457275390625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c8448,SK,sza_lt65,0.16956329345703125,0.16923425010826113,0.4037322998046875,0.4072418212890625,-0.000329043348770125,0.003509521484375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c8704,SK,sza_lt65,0.20736289024353027,0.20653847581977755,0.5562896728515625,0.5680389404296875,-0.0008244144237527229,0.011749267578125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c8960,SK,sza_lt65,0.2540910243988037,0.2539558244395363,0.38848876953125,0.3907928466796875,-0.000135199959267418,0.0023040771484375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c9216,SK,sza_lt65,0.25425899028778076,0.25270242742395327,0.4580078125,0.4715423583984375,-0.001556562863827493,0.0135345458984375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c9472,SK,sza_lt65,0.2699064612388611,0.2685723473360388,0.500946044921875,0.5160980224609375,-0.001334113902822287,0.0151519775390625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c9728,SK,sza_lt65,0.2425617128610611,0.24156546522761252,0.4820709228515625,0.4930267333984375,-0.000996247633448577,0.010955810546875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r3840_c9984,SK,sza_lt65,0.2787265479564667,0.2773463031440282,0.5257568359375,0.5411376953125,-0.0013802448124384803,0.015380859375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c10240,SK,sza_lt65,0.2567833662033081,0.2543006679233646,0.6021575927734375,0.634033203125,-0.002482698279943518,0.0318756103515625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c10496,SK,sza_lt65,0.2316994071006775,0.23074513658200174,0.32940673828125,0.3353271484375,-0.0009542705186757483,0.00592041015625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c5632,SK,sza_lt65,0.0009015624527819455,0.0007416718573776183,0.802734375,0.802734375,-0.00015989059540432718,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c5888,SK,sza_lt65,0.11719277501106262,0.11718893555002592,0.6951904296875,0.6951904296875,-3.839461036700409e-06,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c6144,SK,sza_lt65,0.11809414625167847,0.1180223783403176,0.574798583984375,0.574798583984375,-7.176791136086214e-05,0.0
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c6400,SK,sza_lt65,0.13739296793937683,0.13723061859648142,0.3903350830078125,0.39190673828125,-0.00016234934289541259,0.0015716552734375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c6656,SK,sza_lt65,0.18197420239448547,0.1813472155162538,0.428741455078125,0.441131591796875,-0.0006269868782316779,0.01239013671875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c6912,SK,sza_lt65,0.23494139313697815,0.23351138789659376,0.4805755615234375,0.505859375,-0.001430005240384391,0.0252838134765625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c7168,SK,sza_lt65,0.2560218572616577,0.2550929060425685,0.5634002685546875,0.5762481689453125,-0.0009289512190892024,0.012847900390625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c7424,SK,sza_lt65,0.20473241806030273,0.2027523720232647,0.4224090576171875,0.4357757568359375,-0.0019800460370380246,0.01336669921875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c7680,SK,sza_lt65,0.188919335603714,0.18807581341725435,0.334991455078125,0.3448944091796875,-0.0008435221864596387,0.0099029541015625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c7936,SK,sza_lt65,0.23261405527591705,0.23087199059901284,0.3769378662109375,0.393096923828125,-0.0017420646769042147,0.0161590576171875
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c8192,SK,sza_lt65,0.21183417737483978,0.21131916661932176,0.435546875,0.4433135986328125,-0.0005150107555180194,0.0077667236328125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c8448,SK,sza_lt65,0.22116895020008087,0.22038569001991146,0.5137939453125,0.525634765625,-0.000783260180169415,0.0118408203125
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c8704,SK,sza_lt65,0.2340734302997589,0.23387946619591576,0.4947509765625,0.4979400634765625,-0.00019396410384314722,0.0031890869140625
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c8960,SK,sza_lt65,0.23997578024864197,0.23918380281075136,0.6429290771484375,0.654998779296875,-0.0007919774378906119,0.0120697021484375
S2B_MSIL1C_20170905T140009_N0500_R010_T24WWT_20230828T190643_r4096_c9216,SK,sza_lt65,0.2011587917804718,0.20036780147131494,0.4177093505859375,0.4278106689453125,-0.0007909903091568582,0.010101318359375
