chip_stem,region,sza_bin,otsu_thresh,n_unique_b08
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8448_c9728,KQ,sza_65_70,0.12140390276908875,224
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8448_c9984,KQ,sza_65_70,0.1215587854385376,222
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c0256,KQ,sza_65_70,0.4836917519569397,10951
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c0512,KQ,sza_65_70,0.6366559267044067,12381
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c0768,KQ,sza_65_70,0.2978203296661377,4818
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c1024,KQ,sza_65_70,0.1371738165616989,485
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c10240,KQ,sza_65_70,0.00034160155337303877,230
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c1280,KQ,sza_65_70,0.3146226406097412,798
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c1536,KQ,sza_65_70,0.30762267112731934,564
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c1792,KQ,sza_65_70,0.2597343921661377,361
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c2048,KQ,sza_65_70,0.21802029013633728,1406
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c2304,KQ,sza_65_70,0.11768867075443268,79
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c2560,KQ,sza_65_70,0.11840565502643585,85
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c2816,KQ,sza_65_70,0.11792753636837006,93
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c3072,KQ,sza_65_70,0.11804531514644623,109
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c3328,KQ,sza_65_70,0.3217542767524719,492
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c3584,KQ,sza_65_70,0.11859315633773804,126
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c3840,KQ,sza_65_70,0.1184869110584259,93
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c4096,KQ,sza_65_70,0.11841288208961487,95
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c4352,KQ,sza_65_70,0.43589940667152405,964
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c4608,KQ,sza_65_70,0.11889804899692535,86
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c4864,KQ,sza_65_70,0.11861366033554077,80
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c5120,KQ,sza_65_70,0.11868514865636826,81
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c5376,KQ,sza_65_70,0.1187996044754982,78
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c5632,KQ,sza_65_70,0.1188833937048912,82
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c5888,KQ,sza_65_70,0.11899217963218689,82
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c6144,KQ,sza_65_70,0.11910682916641235,79
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c6400,KQ,sza_65_70,0.11906425654888153,161
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c6656,KQ,sza_65_70,0.11881522834300995,83
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c6912,KQ,sza_65_70,0.11898592859506607,87
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c7168,KQ,sza_65_70,0.11909667402505875,94
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c7424,KQ,sza_65_70,0.1190790981054306,122
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c7680,KQ,sza_65_70,0.11998671293258667,191
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c7936,KQ,sza_65_70,0.12007167935371399,143
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c8192,KQ,sza_65_70,0.12047441303730011,175
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c8448,KQ,sza_65_70,0.12080410122871399,177
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c8704,KQ,sza_65_70,0.12096953392028809,200
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c8960,KQ,sza_65_70,0.12123066186904907,201
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c9216,KQ,sza_65_70,0.12098418176174164,177
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c9472,KQ,sza_65_70,0.12106698751449585,177
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c9728,KQ,sza_65_70,0.12130370736122131,171
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8704_c9984,KQ,sza_65_70,0.12153729796409607,203
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c0000,KQ,sza_65_70,0.5701674222946167,10117
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c0256,KQ,sza_65_70,0.32340896129608154,6233
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c0512,KQ,sza_65_70,0.19121816754341125,2542
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c0768,KQ,sza_65_70,0.14864063262939453,1008
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c1024,KQ,sza_65_70,0.13161268830299377,567
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c1280,KQ,sza_65_70,0.13000136613845825,254
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c1536,KQ,sza_65_70,0.11786718666553497,153
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c1792,KQ,sza_65_70,0.1733316332101822,234
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c2048,KQ,sza_65_70,0.1176939457654953,101
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c2304,KQ,sza_65_70,0.29033905267715454,1050
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c2560,KQ,sza_65_70,0.11830038577318192,90
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c2816,KQ,sza_65_70,0.11848339438438416,88
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c3072,KQ,sza_65_70,0.11851444840431213,107
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c3328,KQ,sza_65_70,0.11853690445423126,111
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c3584,KQ,sza_65_70,0.11847949028015137,93
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c3840,KQ,sza_65_70,0.11833144724369049,101
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c4096,KQ,sza_65_70,0.11861054599285126,95
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c4352,KQ,sza_65_70,0.11859902739524841,83
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c4608,KQ,sza_65_70,0.11881464719772339,88
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c4864,KQ,sza_65_70,0.11868397891521454,84
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c5120,KQ,sza_65_70,0.1187128871679306,79
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c5376,KQ,sza_65_70,0.11880409717559814,79
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c5632,KQ,sza_65_70,0.11909569799900055,82
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c5888,KQ,sza_65_70,0.11899452656507492,84
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c6144,KQ,sza_65_70,0.11910565942525864,78
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c6400,KQ,sza_65_70,0.11917636543512344,109
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c6656,KQ,sza_65_70,0.11915956437587738,101
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c6912,KQ,sza_65_70,0.11897949129343033,99
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c7168,KQ,sza_65_70,0.11987265199422836,201
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c7424,KQ,sza_65_70,0.11977323889732361,143
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c7680,KQ,sza_65_70,0.11991424858570099,119
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c7936,KQ,sza_65_70,0.12029316276311874,119
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c8192,KQ,sza_65_70,0.12039882689714432,148
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c8448,KQ,sza_65_70,0.1798751950263977,187
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c8704,KQ,sza_65_70,0.12096855044364929,194
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c8960,KQ,sza_65_70,0.12078964710235596,180
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c9216,KQ,sza_65_70,0.1208757758140564,187
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c9472,KQ,sza_65_70,0.12073163688182831,180
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c9728,KQ,sza_65_70,0.12109160423278809,190
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r8960_c9984,KQ,sza_65_70,0.3101925849914551,956
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c0000,KQ,sza_65_70,0.3569468855857849,3604
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c0256,KQ,sza_65_70,0.2259359359741211,4490
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c0512,KQ,sza_65_70,0.23473885655403137,4397
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c0768,KQ,sza_65_70,0.1933542937040329,2376
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c1024,KQ,sza_65_70,0.31172382831573486,905
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c1280,KQ,sza_65_70,0.11790097504854202,73
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c1536,KQ,sza_65_70,0.11767695099115372,89
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c1792,KQ,sza_65_70,0.11754043400287628,119
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c2048,KQ,sza_65_70,0.11772948503494263,107
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c2304,KQ,sza_65_70,0.1807517558336258,163
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c2560,KQ,sza_65_70,0.11798281222581863,118
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c2816,KQ,sza_65_70,0.11808554083108902,94
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c3072,KQ,sza_65_70,0.11847558617591858,100
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c3328,KQ,sza_65_70,0.11848944425582886,94
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c3584,KQ,sza_65_70,0.1178140640258789,108
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c3840,KQ,sza_65_70,0.11837811768054962,118
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c4096,KQ,sza_65_70,0.11869393289089203,91
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c4352,KQ,sza_65_70,0.1186896413564682,96
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c4608,KQ,sza_65_70,0.1185978502035141,86
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c4864,KQ,sza_65_70,0.11871522665023804,84
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c5120,KQ,sza_65_70,0.11879179626703262,90
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c5376,KQ,sza_65_70,0.11899452656507492,82
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c5632,KQ,sza_65_70,0.1190921813249588,85
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c5888,KQ,sza_65_70,0.11919061839580536,81
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c6144,KQ,sza_65_70,0.11910644173622131,88
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c6400,KQ,sza_65_70,0.11898338794708252,82
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c6656,KQ,sza_65_70,0.11918436735868454,88
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c6912,KQ,sza_65_70,0.11967422068119049,137
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c7168,KQ,sza_65_70,0.1196853443980217,128
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c7424,KQ,sza_65_70,0.11979120969772339,120
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c7680,KQ,sza_65_70,0.12016738206148148,163
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c7936,KQ,sza_65_70,0.12080918252468109,128
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c8192,KQ,sza_65_70,0.12086816132068634,163
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c8448,KQ,sza_65_70,0.12074648588895798,162
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c8704,KQ,sza_65_70,0.12075917422771454,169
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c8960,KQ,sza_65_70,0.12086347490549088,177
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c9216,KQ,sza_65_70,0.12078885734081268,172
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c9472,KQ,sza_65_70,0.12069511413574219,176
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c9728,KQ,sza_65_70,0.12106269598007202,168
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9216_c9984,KQ,sza_65_70,0.0011730468831956387,499
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c0000,KQ,sza_65_70,0.30713534355163574,2457
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c0256,KQ,sza_65_70,0.35652264952659607,3655
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c0512,KQ,sza_65_70,0.2685035169124603,5691
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c0768,KQ,sza_65_70,0.34861209988594055,945
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c1024,KQ,sza_65_70,0.2337626814842224,897
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c1280,KQ,sza_65_70,0.11790019273757935,97
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c1536,KQ,sza_65_70,0.11760058999061584,87
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c1792,KQ,sza_65_70,0.13937929272651672,112
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c2048,KQ,sza_65_70,0.14390116930007935,282
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c2304,KQ,sza_65_70,0.4362058639526367,816
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c2560,KQ,sza_65_70,0.1184193342924118,100
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c2816,KQ,sza_65_70,0.11791952699422836,95
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c3072,KQ,sza_65_70,0.11791327595710754,94
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c3328,KQ,sza_65_70,0.11827929317951202,93
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c3584,KQ,sza_65_70,0.1179027333855629,84
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c3840,KQ,sza_65_70,0.11858280748128891,92
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c4096,KQ,sza_65_70,0.11868593096733093,96
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c4352,KQ,sza_65_70,0.11869745701551437,93
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c4608,KQ,sza_65_70,0.1186956986784935,85
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c4864,KQ,sza_65_70,0.11879589408636093,86
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c5120,KQ,sza_65_70,0.1190982386469841,82
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c5376,KQ,sza_65_70,0.11919140070676804,83
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c5632,KQ,sza_65_70,0.11959902197122574,81
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c5888,KQ,sza_65_70,0.11968788504600525,91
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c6144,KQ,sza_65_70,0.11918574571609497,92
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c6400,KQ,sza_65_70,0.11908573657274246,87
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c6656,KQ,sza_65_70,0.11888299882411957,102
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c6912,KQ,sza_65_70,0.1190083920955658,105
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c7168,KQ,sza_65_70,0.11988846957683563,125
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c7424,KQ,sza_65_70,0.12018105387687683,132
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c7680,KQ,sza_65_70,0.12018965184688568,124
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c7936,KQ,sza_65_70,0.12030898034572601,139
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c8192,KQ,sza_65_70,0.15971678495407104,175
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c8448,KQ,sza_65_70,0.1211109310388565,149
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c8704,KQ,sza_65_70,0.12084491550922394,177
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c8960,KQ,sza_65_70,0.12049980461597443,160
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c9216,KQ,sza_65_70,0.12094725668430328,175
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c9472,KQ,sza_65_70,0.12104042619466782,175
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9472_c9728,KQ,sza_65_70,0.12098300457000732,167
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c0000,KQ,sza_65_70,0.23473475873470306,3191
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c0256,KQ,sza_65_70,0.48284921050071716,7088
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c0512,KQ,sza_65_70,0.3590521514415741,3769
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c0768,KQ,sza_65_70,0.32458221912384033,1025
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c1024,KQ,sza_65_70,0.12460644543170929,235
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c1280,KQ,sza_65_70,0.24862636625766754,190
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c1536,KQ,sza_65_70,0.16684237122535706,722
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c1792,KQ,sza_65_70,0.23161932826042175,431
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c2048,KQ,sza_65_70,0.2029140591621399,1437
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c2304,KQ,sza_65_70,0.2622636556625366,1054
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c2560,KQ,sza_65_70,0.11769922077655792,86
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c2816,KQ,sza_65_70,0.11779198795557022,95
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c3072,KQ,sza_65_70,0.11818749457597733,99
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c3328,KQ,sza_65_70,0.11809941381216049,99
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c3584,KQ,sza_65_70,0.11837910115718842,90
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c3840,KQ,sza_65_70,0.1184990182518959,93
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c4096,KQ,sza_65_70,0.11878182739019394,104
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c4352,KQ,sza_65_70,0.11861640214920044,92
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c4608,KQ,sza_65_70,0.11879315972328186,85
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c4864,KQ,sza_65_70,0.11899237334728241,86
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c5120,KQ,sza_65_70,0.11908671259880066,82
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c5376,KQ,sza_65_70,0.11961445212364197,85
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c5632,KQ,sza_65_70,0.11958593130111694,87
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c5888,KQ,sza_65_70,0.11951093375682831,85
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c6144,KQ,sza_65_70,0.11968983709812164,92
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c6400,KQ,sza_65_70,0.11959375441074371,90
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c6656,KQ,sza_65_70,0.11967480182647705,105
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c6912,KQ,sza_65_70,0.11922499537467957,104
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c7168,KQ,sza_65_70,0.11981620639562607,113
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c7424,KQ,sza_65_70,0.12009531259536743,122
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c7680,KQ,sza_65_70,0.12027890980243683,152
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c7936,KQ,sza_65_70,0.12097655236721039,129
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c8192,KQ,sza_65_70,0.12113124877214432,141
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c8448,KQ,sza_65_70,0.12088827788829803,157
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c8704,KQ,sza_65_70,0.12073906511068344,156
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c8960,KQ,sza_65_70,0.12093144655227661,137
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c9216,KQ,sza_65_70,0.12098554521799088,175
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c9472,KQ,sza_65_70,0.12125859409570694,182
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9728_c9728,KQ,sza_65_70,0.00034980467171408236,202
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9984_c0000,KQ,sza_65_70,0.31634724140167236,1491
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9984_c0256,KQ,sza_65_70,0.33860450983047485,1736
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9984_c0512,KQ,sza_65_70,0.20829667150974274,1963
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9984_c0768,KQ,sza_65_70,0.1366077959537506,806
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9984_c1024,KQ,sza_65_70,0.13887733221054077,937
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9984_c1280,KQ,sza_65_70,0.24709452688694,372
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9984_c1536,KQ,sza_65_70,0.24758553504943848,2165
S2A_MSIL1C_20180918T141001_N0500_R053_T25WER_20230707T155818_r9984_c1792,KQ,sza_65_70,0.30195099115371704,1512
